Timestamp(ms),Current(uA),D0-D7
88860,27.936,00000000
88870,27.957,00000000
88880,27.572,00000000
88890,27.535,00000000
88900,27.297,00000000
88910,27.347,00000000
88920,27.247,00000000
88930,27.455,00000000
88940,27.672,00000000
88950,27.627,00000000
88960,27.751,00000000
88970,27.835,00000000
88980,27.830,00000000
88990,27.990,00000000
89000,27.965,00000000
89010,27.900,00000000
89020,28.032,00000000
89030,27.956,00000000
89040,28.198,00000000
89050,28.022,00000000
89060,27.777,00000000
89070,27.846,00000000
89080,27.605,00000000
89090,27.539,00000000
89100,27.318,00000000
89110,27.339,00000000
89120,27.435,00000000
89130,27.497,00000000
89140,27.372,00000000
89150,27.529,00000000
89160,27.731,00000000
89170,27.898,00000000
89180,27.834,00000000
89190,28.025,00000000
89200,28.120,00000000
89210,28.052,00000000
89220,28.072,00000000
89230,28.141,00000000
89240,28.032,00000000
89250,28.085,00000000
89260,27.902,00000000
89270,27.822,00000000
89280,27.551,00000000
89290,27.380,00000000
89300,27.129,00000000
89310,27.339,00000000
89320,27.383,00000000
89330,27.298,00000000
89340,27.638,00000000
89350,27.633,00000000
89360,27.801,00000000
89370,27.858,00000000
89380,27.932,00000000
89390,28.108,00000000
89400,28.187,00000000
89410,28.009,00000000
89420,28.110,00000000
89430,28.077,00000000
89440,28.048,00000000
89450,27.996,00000000
89460,27.808,00000000
89470,27.756,00000000
89480,27.652,00000000
89490,27.420,00000000
89500,27.121,00000000
89510,27.322,00000000
89520,27.271,00000000
89530,27.547,00000000
89540,27.689,00000000
89550,27.663,00000000
89560,27.730,00000000
89570,27.919,00000000
89580,27.921,00000000
89590,28.180,00000000
89600,28.044,00000000
89610,27.997,00000000
89620,28.183,00000000
89630,28.140,00000000
89640,27.901,00000000
89650,28.051,00000000
89660,27.821,00000000
89670,27.677,00000000
89680,27.572,00000000
89690,27.261,00000000
89700,27.310,00000000
89710,27.309,00000000
89720,27.375,00000000
89730,27.445,00000000
89740,27.551,00000000
89750,27.756,00000000
89760,27.890,00000000
89770,27.873,00000000
89780,28.002,00000000
89790,28.224,00000000
89800,28.227,00000000
89810,28.177,00000000
89820,28.006,00000000
89830,28.167,00000000
89840,27.958,00000000
89850,27.985,00000000
89860,27.678,00000000
89870,27.589,00000000
89880,27.385,00000000
89890,27.190,00000000
89900,27.296,00000000
89910,27.376,00000000
89920,27.390,00000000
89930,27.683,00000000
89940,27.802,00000000
89950,27.753,00000000
89960,27.884,00000000
89970,27.945,00000000
89980,27.997,00000000
89990,27.984,00000000
90000,28.119,00000000
90010,28.055,00000000
90020,28.239,00000000
90030,28.163,00000000
90040,28.107,00000000
90050,27.958,00000000
90060,27.800,00000000
90070,27.562,00000000
90080,27.427,00000000
90090,27.089,00000000
90100,27.306,00000000
90110,27.376,00000000
90120,27.564,00000000
90130,27.666,00000000
90140,27.614,00000000
90150,27.776,00000000
90160,27.885,00000000
90170,27.949,00000000
90180,27.942,00000000
90190,28.094,00000000
90200,28.072,00000000
90210,28.190,00000000
90220,27.970,00000000
90230,28.006,00000000
90240,27.918,00000000
90250,27.806,00000000
90260,27.746,00000000
90270,27.606,00000000
90280,27.099,00000000
90290,27.163,00000000
90300,27.379,00000000
90310,27.424,00000000
90320,27.462,00000000
90330,27.748,00000000
90340,27.818,00000000
90350,27.931,00000000
90360,27.822,00000000
90370,27.936,00000000
90380,28.009,00000000
90390,28.131,00000000
90400,28.116,00000000
90410,28.205,00000000
90420,28.189,00000000
90430,28.105,00000000
90440,27.933,00000000
90450,27.852,00000000
90460,27.434,00000000
90470,27.362,00000000
90480,26.958,00000000
90490,27.372,00000000
90500,27.360,00000000
90510,27.503,00000000
90520,27.738,00000000
90530,27.717,00000000
90540,27.744,00000000
90550,27.827,00000000
90560,27.910,00000000
90570,28.003,00000000
90580,28.091,00000000
90590,28.151,00000000
90600,28.078,00000000
90610,27.949,00000000
90620,27.978,00000000
90630,27.836,00000000
90640,27.843,00000000
90650,27.609,00000000
90660,27.462,00000000
90670,27.075,00000000
90680,27.235,00000000
90690,27.485,00000000
90700,27.527,00000000
90710,27.733,00000000
90720,27.625,00000000
90730,27.747,00000000
90740,27.944,00000000
90750,27.887,00000000
90760,28.111,00000000
90770,27.984,00000000
90780,28.152,00000000
90790,28.122,00000000
90800,27.898,00000000
90810,27.959,00000000
90820,27.936,00000000
90830,27.892,00000000
90840,27.553,00000000
90850,27.395,00000000
90860,27.214,00000000
90870,27.235,00000000
90880,27.364,00000000
90890,27.707,00000000
90900,27.809,00000000
90910,27.882,00000000
90920,27.898,00000000
90930,27.645,00000000
90940,27.881,00000000
90950,27.826,00000000
90960,27.996,00000000
90970,27.959,00000000
90980,28.061,00000000
90990,28.212,00000000
91000,27.986,00000000
91010,27.851,00000000
91020,27.820,00000000
91030,27.633,00000000
91040,27.331,00000000
91050,27.117,00000000
91060,27.248,00000000
91070,27.364,00000000
91080,27.442,00000000
91090,27.634,00000000
91100,27.671,00000000
91110,27.696,00000000
91120,27.859,00000000
91130,27.737,00000000
91140,28.026,00000000
91150,28.050,00000000
91160,27.995,00000000
91170,28.102,00000000
91180,27.988,00000000
91190,28.070,00000000
91200,27.966,00000000
91210,27.798,00000000
91220,27.571,00000000
91230,27.455,00000000
91240,27.110,00000000
91250,27.281,00000000
91260,27.441,00000000
91270,27.461,00000000
91280,27.691,00000000
91290,27.583,00000000
91300,27.771,00000000
91310,27.941,00000000
91320,27.909,00000000
91330,28.051,00000000
91340,28.100,00000000
91350,28.027,00000000
91360,27.952,00000000
91370,28.126,00000000
91380,28.000,00000000
91390,27.913,00000000
91400,28.020,00000000
91410,27.779,00000000
91420,27.537,00000000
91430,27.215,00000000
91440,27.069,00000000
91450,27.367,00000000
91460,27.566,00000000
91470,27.665,00000000
91480,27.502,00000000
91490,27.816,00000000
91500,28.138,00000000
91510,27.867,00000000
91520,28.057,00000000
91530,28.000,00000000
91540,28.284,00000000
91550,28.084,00000000
91560,28.163,00000000
91570,28.075,00000000
91580,27.871,00000000
91590,27.840,00000000
91600,27.672,00000000
91610,27.421,00000000
91620,27.346,00000000
91630,27.255,00000000
91640,27.273,00000000
91650,27.485,00000000
91660,27.539,00000000
91670,27.778,00000000
91680,27.832,00000000
91690,27.762,00000000
91700,27.980,00000000
91710,27.937,00000000
91720,28.024,00000000
91730,27.887,00000000
91740,28.059,00000000
91750,28.204,00000000
91760,28.053,00000000
91770,27.970,00000000
91780,27.979,00000000
91790,27.893,00000000
91800,27.689,00000000
91810,27.391,00000000
91820,27.231,00000000
91830,27.205,00000000
91840,27.454,00000000
91850,27.402,00000000
91860,27.534,00000000
91870,27.627,00000000
91880,27.767,00000000
91890,27.768,00000000
91900,27.876,00000000
91910,27.944,00000000
91920,28.078,00000000
91930,28.112,00000000
91940,28.248,00000000
91950,28.160,00000000
91960,28.236,00000000
91970,28.037,00000000
91980,28.001,00000000
91990,27.724,00000000
92000,27.671,00000000
92010,27.528,00000000
92020,27.061,00000000
92030,27.278,00000000
92040,27.486,00000000
92050,27.535,00000000
92060,27.374,00000000
92070,27.701,00000000
92080,27.823,00000000
92090,27.859,00000000
92100,28.016,00000000
92110,27.931,00000000
92120,28.095,00000000
92130,28.160,00000000
92140,28.156,00000000
92150,28.066,00000000
92160,28.028,00000000
92170,27.955,00000000
92180,27.812,00000000
92190,27.713,00000000
92200,27.561,00000000
92210,27.265,00000000
92220,27.293,00000000
92230,27.356,00000000
92240,27.310,00000000
92250,27.588,00000000
92260,27.688,00000000
92270,27.713,00000000
92280,27.876,00000000
92290,27.901,00000000
92300,27.875,00000000
92310,27.954,00000000
92320,28.078,00000000
92330,28.095,00000000
92340,28.090,00000000
92350,28.090,00000000
92360,27.944,00000000
92370,27.898,00000000
92380,27.856,00000000
92390,27.676,00000000
92400,27.343,00000000
92410,27.080,00000000
92420,27.227,00000000
92430,27.321,00000000
92440,27.511,00000000
92450,27.559,00000000
92460,27.669,00000000
92470,27.889,00000000
92480,27.712,00000000
92490,27.933,00000000
92500,28.082,00000000
92510,27.976,00000000
92520,28.124,00000000
92530,28.139,00000000
92540,28.017,00000000
92550,28.091,00000000
92560,27.908,00000000
92570,27.911,00000000
92580,27.761,00000000
92590,27.626,00000000
92600,27.413,00000000
92610,27.176,00000000
92620,27.251,00000000
92630,27.507,00000000
92640,27.635,00000000
92650,27.738,00000000
92660,27.827,00000000
92670,27.842,00000000
92680,27.750,00000000
92690,27.837,00000000
92700,28.136,00000000
92710,27.879,00000000
92720,27.899,00000000
92730,28.067,00000000
92740,27.981,00000000
92750,28.098,00000000
92760,27.867,00000000
92770,27.940,00000000
92780,27.698,00000000
92790,27.593,00000000
92800,27.352,00000000
92810,27.135,00000000
92820,27.319,00000000
92830,27.379,00000000
92840,27.509,00000000
92850,27.734,00000000
92860,27.740,00000000
92870,27.822,00000000
92880,27.999,00000000
92890,27.996,00000000
92900,27.925,00000000
92910,28.017,00000000
92920,27.974,00000000
92930,28.094,00000000
92940,688.525,X0000000
92950,322.412,10000000
92960,191.291,10000000
92970,142.243,10000000
92980,123.963,10000000
92990,369.912,10000000
93000,866.474,10000000
93010,387.341,10000000
93020,215.344,10000000
93030,151.629,10000000
93040,127.688,10000000
93050,119.607,10000000
93060,116.262,10000000
93070,114.965,10000000
93080,114.346,10000000
93090,113.078,10000000
93100,111.101,10000000
93110,111.318,10000000
93120,111.309,10000000
93130,111.719,10000000
93140,111.381,10000000
93150,111.982,10000000
93160,112.040,10000000
93170,112.528,10000000
93180,112.291,10000000
93190,112.624,10000000
93200,113.190,10000000
93210,112.964,10000000
93220,113.326,10000000
93230,113.690,10000000
93240,113.792,10000000
93250,114.172,10000000
93260,114.153,10000000
93270,114.543,10000000
93280,114.623,10000000
93290,114.339,10000000
93300,113.784,10000000
93310,111.503,10000000
93320,111.599,10000000
93330,111.820,10000000
93340,111.809,10000000
93350,111.915,10000000
93360,112.111,10000000
93370,112.363,10000000
93380,112.274,10000000
93390,112.615,10000000
93400,112.916,10000000
93410,113.215,10000000
93420,113.384,10000000
93430,113.742,10000000
93440,113.589,10000000
93450,114.110,10000000
93460,114.423,10000000
93470,114.636,10000000
93480,114.218,10000000
93490,114.945,10000000
93500,114.521,10000000
93510,113.469,10000000
93520,111.498,10000000
93530,111.767,10000000
93540,111.732,10000000
93550,112.036,10000000
93560,112.123,10000000
93570,112.208,10000000
93580,112.505,10000000
93590,112.839,10000000
93600,112.841,10000000
93610,113.276,10000000
93620,113.281,10000000
93630,113.809,10000000
93640,113.785,10000000
93650,114.172,10000000
93660,114.659,10000000
93670,114.877,10000000
93680,115.083,10000000
93690,115.230,10000000
93700,115.069,10000000
93710,114.850,10000000
93720,113.309,10000000
93730,111.798,10000000
93740,111.947,10000000
93750,112.477,10000000
93760,112.427,10000000
93770,112.142,10000000
93780,112.610,10000000
93790,112.544,10000000
93800,112.883,10000000
93810,113.231,10000000
93820,113.553,10000000
93830,113.583,10000000
93840,113.924,10000000
93850,114.152,10000000
93860,114.339,10000000
93870,114.729,10000000
93880,114.520,10000000
93890,114.891,10000000
93900,115.120,10000000
93910,115.004,10000000
93920,114.588,10000000
93930,112.836,10000000
93940,112.197,10000000
93950,112.370,10000000
93960,112.286,10000000
93970,112.255,10000000
93980,112.937,10000000
93990,112.677,10000000
94000,112.744,10000000
94010,687.522,10000000
94020,321.927,10000000
94030,191.342,10000000
94040,142.058,10000000
94050,124.590,10000000
94060,117.522,10000000
94070,115.728,10000000
94080,114.981,10000000
94090,115.364,10000000
94100,114.917,10000000
94110,114.706,10000000
94120,114.664,10000000
94130,113.884,10000000
94140,111.885,10000000
94150,111.808,10000000
94160,111.794,10000000
94170,112.124,10000000
94180,112.011,10000000
94190,112.443,10000000
94200,112.874,10000000
94210,112.811,10000000
94220,113.034,10000000
94230,113.020,10000000
94240,113.590,10000000
94250,113.709,10000000
94260,113.642,10000000
94270,114.372,10000000
94280,114.765,10000000
94290,114.845,10000000
94300,114.823,10000000
94310,115.219,10000000
94320,115.204,10000000
94330,115.083,10000000
94340,113.836,10000000
94350,112.333,10000000
94360,111.878,10000000
94370,112.111,10000000
94380,112.497,10000000
94390,112.398,10000000
94400,112.701,10000000
94410,112.726,10000000
94420,112.616,10000000
94430,112.834,10000000
94440,113.081,10000000
94450,113.407,10000000
94460,113.283,10000000
94470,113.913,10000000
94480,114.115,10000000
94490,114.147,10000000
94500,114.742,10000000
94510,114.582,10000000
94520,115.033,10000000
94530,115.204,10000000
94540,114.903,10000000
94550,113.732,10000000
94560,112.038,10000000
94570,112.018,10000000
94580,112.197,10000000
94590,112.076,10000000
94600,112.461,10000000
94610,112.648,10000000
94620,112.942,10000000
94630,112.900,10000000
94640,113.528,10000000
94650,113.176,10000000
94660,114.004,10000000
94670,113.594,10000000
94680,114.215,10000000
94690,114.410,10000000
94700,114.515,10000000
94710,114.696,10000000
94720,114.980,10000000
94730,115.065,10000000
94740,114.981,10000000
94750,115.008,10000000
94760,113.454,10000000
94770,112.092,10000000
94780,111.971,10000000
94790,112.335,10000000
94800,112.381,10000000
94810,112.341,10000000
94820,112.784,10000000
94830,112.790,10000000
94840,112.850,10000000
94850,113.217,10000000
94860,113.649,10000000
94870,113.827,10000000
94880,114.296,10000000
94890,114.398,10000000
94900,114.380,10000000
94910,114.800,10000000
94920,114.939,10000000
94930,115.093,10000000
94940,114.868,10000000
94950,114.743,10000000
94960,114.583,10000000
94970,112.892,10000000
94980,112.077,10000000
94990,112.008,10000000
95000,112.067,10000000
95010,739.788,10000000
95020,341.569,10000000
95030,198.439,10000000
95040,145.182,10000000
95050,125.597,10000000
95060,118.381,10000000
95070,116.251,10000000
95080,115.479,10000000
95090,114.937,10000000
95100,114.631,10000000
95110,113.555,10000000
95120,111.714,10000000
95130,111.868,10000000
95140,111.782,10000000
95150,112.192,10000000
95160,112.236,10000000
95170,112.493,10000000
95180,112.641,10000000
95190,112.817,10000000
95200,112.885,10000000
95210,112.960,10000000
95220,113.196,10000000
95230,113.558,10000000
95240,113.522,10000000
95250,113.993,10000000
95260,113.947,10000000
95270,114.500,10000000
95280,114.406,10000000
95290,114.975,10000000
95300,114.723,10000000
95310,114.374,10000000
95320,113.575,10000000
95330,112.015,10000000
95340,111.645,10000000
95350,112.085,10000000
95360,111.957,10000000
95370,112.558,10000000
95380,112.321,10000000
95390,113.252,10000000
95400,113.026,10000000
95410,113.298,10000000
95420,112.834,10000000
95430,113.325,10000000
95440,114.011,10000000
95450,113.658,10000000
95460,113.861,10000000
95470,113.905,10000000
95480,113.952,10000000
95490,114.320,10000000
95500,114.755,10000000
95510,115.136,10000000
95520,114.597,10000000
95530,114.155,10000000
95540,111.743,10000000
95550,111.826,10000000
95560,111.860,10000000
95570,112.193,10000000
95580,112.403,10000000
95590,112.481,10000000
95600,112.779,10000000
95610,113.008,10000000
95620,112.996,10000000
95630,113.323,10000000
95640,113.420,10000000
95650,113.534,10000000
95660,113.703,10000000
95670,114.357,10000000
95680,114.382,10000000
95690,114.758,10000000
95700,115.074,10000000
95710,114.943,10000000
95720,115.132,10000000
95730,114.769,10000000
95740,113.592,10000000
95750,111.747,10000000
95760,112.171,10000000
95770,112.606,10000000
95780,112.157,10000000
95790,112.862,10000000
95800,112.685,10000000
95810,112.671,10000000
95820,113.261,10000000
95830,113.395,10000000
95840,113.287,10000000
95850,113.643,10000000
95860,113.672,10000000
95870,114.236,10000000
95880,114.605,10000000
95890,114.543,10000000
95900,114.570,10000000
95910,115.210,10000000
95920,114.879,10000000
95930,115.611,10000000
95940,114.992,10000000
95950,114.192,10000000
95960,112.091,10000000
95970,112.066,10000000
95980,112.159,10000000
95990,230.581,X0000000
96000,94.743,00000000
96010,50.855,00000000
96020,36.562,00000000
96030,31.019,00000000
96040,28.969,00000000
96050,28.227,00000000
96060,27.706,00000000
96070,27.391,00000000
96080,27.277,00000000
96090,27.393,00000000
96100,27.378,00000000
96110,27.478,00000000
96120,27.522,00000000
96130,27.704,00000000
96140,27.760,00000000
96150,27.816,00000000
96160,27.942,00000000
96170,28.114,00000000
96180,28.106,00000000
96190,28.003,00000000
96200,28.126,00000000
96210,28.011,00000000
96220,28.033,00000000
96230,27.951,00000000
96240,27.858,00000000
96250,27.604,00000000
96260,27.513,00000000
96270,27.208,00000000
96280,27.189,00000000
96290,27.439,00000000
96300,27.518,00000000
96310,27.604,00000000
96320,27.757,00000000
96330,27.675,00000000
96340,28.004,00000000
96350,28.067,00000000
96360,27.948,00000000
96370,27.936,00000000
96380,27.883,00000000
96390,28.042,00000000
96400,28.128,00000000
96410,27.990,00000000
96420,28.116,00000000
96430,27.938,00000000
96440,27.770,00000000
96450,27.791,00000000
96460,27.400,00000000
96470,27.155,00000000
